Index,Code,Type,Order,Design,Color,Name,Rate,Wear,Company,Gender,Brand,Divest,Limit,Exchange,Inchant,Sum,Gift,Parcel,Free,New,Event,Amount,Discount,Sell,Cash,Point,CPack,PPack,IconFile10,IconFile20,MeshFile10,MeshFile20,EnvironFile10,EnvironFile20,TextureFile11,TextureFile12,TextureFile13,TextureFile21,TextureFile22,Description
148,303102102,303,102,1,2,Xrium_Maya 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,303010,303005,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
149,303102103,303,102,1,3,Xrium_Maya 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,303010,303005,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
150,303102104,303,102,1,4,Xrium_Maya 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,303010,303005,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
151,303103101,303,103,1,1,Xrium_대표선수단 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,303010,303005,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
152,303103102,303,103,1,2,Xrium_대표선수단 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,303010,303005,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
153,303103103,303,103,1,3,Xrium_대표선수단 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,303010,303005,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
154,303103104,303,103,1,4,Xrium_대표선수단 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,303010,303005,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
155,401101101,401,101,1,1,맥시멈 수정 손목,20,11,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,401010,401005,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist10_101,Wrist20_101,-,-,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
156,401102101,401,102,1,1,맥시멈 클리어 손목,20,11,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,401010,401005,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist10_102,Wrist20_102,Hair21_104_D1_E,Hair21_104_D1_E,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
157,401103101,401,103,1,1,맥시멈 메탈 손목,20,11,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,401010,401005,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist10_103,Wrist20_103,Hair21_104_D1_E,Hair21_104_D1_E,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
158,402101101,402,101,1,1,맥시멈 수정 팔꿈치,20,12,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,402010,402005,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm10_101,Arm20_101,-,-,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
159,402102101,402,102,1,1,맥시멈 클리어 팔꿈치,20,12,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,402010,402005,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm10_102,Arm20_102,Hair21_104_D1_E,Hair21_104_D1_E,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
160,402103101,402,103,1,1,맥시멈 메탈 팔꿈치,20,12,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,402010,402005,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm10_103,Arm20_103,Hair21_104_D1_E,Hair21_104_D1_E,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
161,403101101,403,101,1,1,맥시멈 수정무릎,20,13,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,403010,403005,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee10_101,Knee20_101,-,-,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
162,403102101,403,102,1,1,맥시멈 클리어 무릎,20,13,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,403010,403005,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee10_102,Knee20_102,Hair21_104_D1_E,Hair21_104_D1_E,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
163,403103101,403,103,1,1,맥시멈 메탈 무릎,20,13,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,403010,403005,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee10_103,Knee20_103,Hair21_104_D1_E,Hair21_104_D1_E,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
164,501101101,501,101,1,1,이온 음료,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,501010,501010,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가 경험치를 받게 됩니다.
165,501102102,501,102,1,2,이온 음료+,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,501020,501020,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가 경험치를 받게 됩니다.
166,501101201,501,101,2,1,과일 음료,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,501110,501110,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가 경험치를 받게 됩니다.
167,501102202,501,102,2,2,과일 음료+,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,501120,501120,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가 경험치를 받게 됩니다.
168,501101301,501,101,3,1,탄산 음료,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,501210,501210,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가 경험치를 받게 됩니다.
169,501102302,501,102,3,2,탄산 음료+,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,501220,501220,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가 경험치를 받게 됩니다.
170,510101105,510,101,1,5,에너지바,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,510005,510005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가적인 능력치가 반영됩니다.
171,511101205,511,101,2,5,에너지바,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,511005,511005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가적인 능력치가 반영됩니다.
172,512101305,512,101,3,5,에너지바,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,0,1000,1000,512005,512005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,[사용법] 경기당 1개씩 소진되면서 추가적인 능력치가 반영됩니다.
